,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
241,(0.1331808673125182+0.012569675241197212j),(-0.026899703611357854+0.13919050175964545j),(-0.004954167403343909+0.037180707107843866j),(-0.005927694910275071-0.039580987549834794j),(0.11696719503747355+0.07310274630887342j),(-0.04536408577468104-0.12689387840072133j),(0.05702044601820518-0.03720471394111083j),(-0.03551616623895949-0.031256569710720286j),(-0.14090511895603577+0.010707360654514834j),(-0.04443610551747143-0.08164596301329714j),(-0.08068802193868325+0.1776382801613271j),(-0.07381344430734194-0.10226129412418958j),(0.04401279999555963-0.0005533605369047746j),(0.1962919273168724+0.023002153311747563j),(-0.07872421996639999+0.052285688415664035j),(0.06139372380195711+0.0035575608716925484j),(0.08503381268986053+0.032149410009920325j),(0.089505266392993+0.009446149785893237j),(0.12549583048921573-0.0507500139103941j),(0.1014932336931537-0.05962055333350226j),(0.13490238184931397+0.017033387468802175j),(0.02029115326650395+0.18843191244418156j),(0.02936544287319273+0.09136995902087537j),(0.05900776763755829+0.028238361777895397j),(0.18864796827997554+0.07593841314721243j)
242,(0.18479476279099194-0.02179365981192954j),(0.0757535529754024+0.03647269638508343j),(0.07541577045044337+0.06042227411711031j),(0.025189417404457643-0.01848896511503676j),(0.09632436407646136-0.1367413782732709j),(0.1185387998693261+0.043649809715954974j),(0.0509893319792321+0.005691579110050913j),(-0.047752619358988405+0.08336806307029876j),(0.04311607747180529-0.002159659419608906j),(0.05565317905929917+0.014961000982325695j),(0.13864297300541764-0.08612444449184628j),(0.030489730152043527+0.005762847928742688j),(0.14014123267038991+0.07465412821023634j),(0.0033417093610230725-0.044375880370445916j),(0.1079730699553672-0.13831063789691733j),(-0.026276682859826705-0.1472056466898819j),(0.02937321598238778-0.06704594432127184j),(0.034155362263688-0.06326210401030272j),(-0.013179018872084752-0.01827677359969606j),(-0.12283530782989902-0.06363481793858249j),(0.08749493495954115+0.022874036246020985j),(0.005941700207234093+0.03169151468574298j),(0.051563500487119975+0.06930600950273705j),(0.010105152496038314-0.014310996770363616j),(0.10922663203372741-0.04027527390866163j)
243,(0.06590788613072866-0.003382834574035068j),(0.061277117858349196-0.009712121914755817j),(0.010436977957344152-0.05000664646975257j),(0.015101639255374569-0.03366180433835919j),(-0.061430427580269495+0.09772192370597307j),(0.04427346020885327-0.03927712204606052j),(0.04211498978773322-0.04341475034399693j),(-0.04067596290993777-0.019763856091345712j),(-0.01071763376543802-0.012802569414121074j),(0.009458244505563929+0.04327143386861507j),(-0.025412728647971554+0.02451663147206113j),(-0.026223860413400996+0.02639296019019383j),(0.03739943032762316+0.009328795066822763j),(0.012956849166495287+0.0016048702160243985j),(-0.022784324130178436-0.004947452753412237j),(0.007331264891403365-0.03542468863702597j),(0.0055589091464916165-0.03582542105727228j),(-0.03298522404697951+0.002314344301319201j),(-0.014202332828022003-0.0016029117841062377j),(0.0330352030354863+0.013317282948915599j),(-0.050784300257069794-0.09711011833794476j),(-0.058391369385058074-0.08556909963347531j),(-0.07633455282588647+0.015574719684900273j),(-0.05915190268285382-0.0037571355489472054j),(0.18579382877970013+0.03907170163531558j)
244,(0.2171525394748626+0.07577013045196691j),(0.03924147366897977+0.0944013768929427j),(0.1185081446886174-0.02766950472721548j),(0.056688254603519235+0.011363708417198366j),(-0.08407882404303957+0.05641922394299237j),(0.04201087173893129-0.13999090199433672j),(0.0356173452752951-0.08391980984119987j),(-0.0959715971033683-0.1120543372645541j),(0.08060110704590534-0.019289847348453612j),(0.053975649645361536-0.06912347377062206j),(0.10064903687792218+0.0895156651981645j),(0.028484002854153277+0.10693334159291713j),(0.1423209633470981+0.03479792933154954j),(-0.04094660861643144+0.013811931530565407j),(-0.05580501363485587+0.12163371091512833j),(0.010199352903035235-0.08689075491255284j),(-0.0004866931283509582-0.09845712651415506j),(-0.12242217392309152-0.09160944732723643j),(0.10146061239294679+3.883888212409536e-06j),(0.04756233014192287-0.13764759243324337j),(-0.03848832558590273-0.010248218602945107j),(0.06133582998743474-0.06466247885578147j),(0.007793176697779347-0.10716581158160994j),(-0.009938952915985871+0.10579259687953696j),(0.18278075630237076-0.026652133830528994j)
245,(0.23030699042861988+0.1808958975698614j),(0.11816121014447913+0.06852856631083756j),(0.227751972087951-0.0704663081181267j),(-0.14479948871130802+0.14219961256462493j),(-0.09340841126144404-0.1977224315740485j),(0.0126111740828294+0.11944415796908343j),(0.16607526762239214-0.1401592664933843j),(0.0557545701662029+0.02668860794099689j),(-0.10948554278889447+0.3633456173060555j),(-0.1348055902101218-0.02741686680059547j),(0.4617847274811276+0.08909212594061117j),(-0.17056966022312892-0.12614215112492136j),(0.25762671833536804-0.2095601673303592j),(0.4901760542937771+0.15531353349788304j),(-0.10000598676736336+0.01923972821763158j),(0.056121789979902754+0.10996760152286056j),(-0.13452281205860447-0.1785939578443415j),(0.06845883522166647+0.04026123459963446j),(0.31236198203914073+0.1673680595763371j),(0.01135702788598892+0.10724787487137971j),(-0.2850449124182577+0.14241880947484883j),(-0.1421945829735059+0.09497077357377366j),(-0.0348363673301805+0.2595841075187005j),(-0.05694903425190438-0.2380290237090136j),(0.253856939925546+0.0014554766775430467j)
246,(0.41452093664496376+0.05882913500104973j),(0.13897258522753927-0.09079598608013481j),(0.16229358131069577-0.17649593398749225j),(0.035379283822285376+0.2869471906885836j),(-0.12914166354523882-0.0994907543385395j),(0.16254347440921593-0.011585157381918783j),(0.020659216414354982-0.0825567333963485j),(0.05161612938335467-0.07010125210988702j),(0.08108698082805849+0.144304826215246j),(-0.06342678433923712-0.007082929393594104j),(0.2107057686473211-0.09192750687874834j),(-0.4033437344809366+0.09340001063258543j),(0.14383615371266617-0.1508375966936784j),(0.6007283567560533-0.25191077245871846j),(0.1090174711123171+0.10182283870731484j),(0.18574108375060744+0.008432121082379656j),(-0.30721915792826904-0.17854234306006242j),(0.14837821647817592-0.0336380131932756j),(0.5372030919767126+0.16818747070131285j),(-0.0008543521670562083+0.13657957268405224j),(-0.026625325832930678+0.05710767752269728j),(-0.08032193625849059+0.06313711306465548j),(0.04199028467131356+0.025736188758011293j),(0.05464579159640367-0.0873096273233977j),(0.06072754746212265+0.006377724387664173j)
247,(0.00917978057247566-0.04128212448371993j),(0.004090120697977142-0.03072918135243193j),(-0.033121401728504966+0.008938664657527549j),(0.07774466818654717+0.0740212371833992j),(-0.06312299861251407+0.01661303363487148j),(-0.031503937053558036+0.05243785226540523j),(0.05050396202811698-0.02773010694417133j),(0.024601600608134416-0.02081812934209853j),(-0.02225977740138997-0.039218341603988106j),(-0.04912070347819447+0.07727198998697625j),(-0.14001595982918993+0.0066771123458369865j),(-0.062365223401337044+0.035580834415854606j),(0.06460997731097279+0.0839091514449595j),(0.13238638778941458-0.2777343623273338j),(0.05753128118687835+0.13363382472353846j),(-0.07285709770763026-0.08865089575571322j),(-0.0588103183627606-0.03731585035434885j),(-0.028263006320698017+0.0853896642932028j),(0.26355126413653585-0.04976696171343213j),(-0.05872264410096663+0.1270723104785473j),(0.025873645719020268+0.034215102314166634j),(-0.06076371595982367-0.01116711832918255j),(0.0038772499110053-0.002184689822198594j),(-0.04432584893526647-0.06559556804151402j),(0.13907609301891688+0.03487004169636375j)
248,(0.10442641405011345-0.030812618081516054j),(0.03414193731087706-0.014526606898574072j),(-0.022760580865721296-0.0836292393114988j),(-0.010643939896528561+0.05017725696898883j),(0.02947566726119364-0.03908452864719307j),(0.02146019956868853+0.05502120856015876j),(0.021824766243158808+0.006371966948844667j),(0.054668958505560604-0.0022945870499065605j),(-0.01768610702786569-0.02348742350609034j),(0.02242381250895913+0.04644645540504092j),(-0.022064141699584847+0.3087200754478912j),(0.03790752752644978+0.08183461670856158j),(0.2662710561745729+0.059249048823749415j),(-0.09298330642961225-0.12336087927216655j),(0.06455226654414543+0.1949124209239652j),(-0.026733776612395208-0.09495035105974645j),(-0.00872166351188647-0.023154775333866794j),(-0.08457194962521912+0.023064352771151857j),(0.054138775629436725+0.018112196128150473j),(-0.05152952496010109-0.03176334034784212j),(0.09077340572114274-0.0670234186110056j),(0.010490922949982419-0.04192773686453568j),(-0.033982405185968526-0.08993978353750054j),(-0.021859958958398755+0.041609258616753284j),(0.059841509070092024-0.052920593819228604j)
249,(0.34282435879216194+0.01604133503734806j),(-0.06408353293266913-0.02080678819609143j),(-0.011441475904100322-0.017795383073409797j),(-0.04683034641198729+0.08571294206323181j),(-0.009193552008719588+0.052026351835032125j),(-0.27461490053539345-0.030868926685536948j),(0.04501389009131031+0.05319173258453552j),(0.048792270624076026+0.07119077112522455j),(0.06632622035383327-0.021809703164795094j),(-0.041083768617069104+0.002556994975090459j),(0.0783079569917132+0.18255200494583804j),(0.0884041891687518+0.0760708935304307j),(0.311163659799646+0.020178815632793584j),(0.16188528125060953+0.04773163895537856j),(-0.03408082194219775+0.3060961492884905j),(-0.17845015765705535-0.10139540723371296j),(0.09185621774993082+0.05494086909359307j),(0.13260222440533062-0.04124445964472595j),(0.1484657613187319-0.05992828668018991j),(0.08190552687787792+0.0975298385115105j),(0.012161085945952776-0.11479941891994438j),(0.021134205947975056-0.02557197227083984j),(-0.03147000848862364-0.1077280445150427j),(0.019814828917094914-0.06563174821385032j),(0.12294071690503253-0.02948359657448644j)
250,(0.13302664412913645+0.00021859431674551175j),(0.0859848016576996-0.011346555880991066j),(-0.07311732777220885-0.05295651033115366j),(-0.022687963152626348-0.025668423887394015j),(-0.10186553108591317-0.04513764586534226j),(0.18638429345858415-0.0058429252523803515j),(0.18855668008123638-0.04697633036994555j),(-0.07186208339715731-0.09694759555374309j),(0.20133900721098336+0.05368286463634725j),(0.03087893243136812-0.041575557010429726j),(-0.05041027436137504-0.12378550085319033j),(-0.042417730012879906-0.09917428310407855j),(-0.024844284401302645+0.07513986356711687j),(0.04064261055625328-0.02633138662206469j),(0.02421218710323525+0.0626878469437262j),(0.09688105427330242-0.05346713011653483j),(0.1183057712196253-0.09330886388737432j),(-0.04990150225703534-0.04654712002066393j),(0.23978498385555647+0.0016026348669060109j),(0.09103804023227641-0.03346518768455854j),(-0.16196231377672562+0.20823424420983944j),(-0.05461118149965134+0.16729233692460435j),(0.19245366398748628-0.04531278797291516j),(0.10558749518278837+0.11595593624886182j),(0.24243149662637298-0.02998476238082272j)
251,(0.028980615903562112-0.0003396839491790452j),(-0.06629324945219414+0.04178209947060005j),(-0.025353791597309716-0.004609762843558653j),(-0.0730796319443445+0.1755100502445428j),(-0.09396614888912627-0.0385027655564453j),(0.09815547535974238-0.10351446041169711j),(0.19037734168334694-0.11295041022019503j),(-0.12854044174020585-0.01840021499020312j),(0.0052708574823043045-0.17040190429523874j),(-0.07527586835874153-0.08403881192606207j),(-0.07616522853598319+0.02744648364826405j),(-0.0901563338606588+0.00044136640861926896j),(0.06379393952049454+0.03691385969401922j),(-0.012524994314299159+0.0230508174946613j),(0.04688942798088937+0.06786793786574588j),(-0.07256911295569334-0.013554585990594952j),(0.07306122923291718+0.15732222649646377j),(0.07442283393479078+0.06559241581061658j),(0.45610881315746193+0.05999492708751969j),(0.04682114841374359+0.27983662909223894j),(-0.05730887493515557+0.07087306831695901j),(0.0470842596635787-0.03601046241758436j),(0.08870217428784188-0.028494525248063365j),(0.04506784969862675-0.28086463911485426j),(0.21975457795547887+0.016381307387835373j)
252,(0.33413349524489194-0.02424968800615319j),(-0.09888984158999287-0.10326339384011891j),(0.018325194006573172-0.03225308733895313j),(0.013555836997253816+0.07554610065050554j),(-0.07413788025640153-0.029892294845003456j),(-0.4413807786834281+0.25466605739826104j),(0.24581475123114682+0.030493692220855892j),(-0.1080615826892651+0.1291793943216132j),(-0.1511141743861175-0.12678767994929824j),(0.06701475841060245+0.03845471690616076j),(0.05318696658526641-0.037013906018284234j),(-0.07665684260958024+0.002995820846782425j),(0.10509334359379796-0.006237856611229241j),(0.04976650852505228+0.07255836388417829j),(0.043666413606516366-0.003060519867601256j),(-0.008582454907805952-0.3189725342280495j),(-0.1219740511740632+0.11819277645822764j),(0.02173118436267047-0.06785368082588966j),(0.12078641242011855+0.0013776225994059157j),(-0.005525051260264022+0.0388993048585197j),(-0.08785463431993236+0.03564863563936485j),(0.0005883053439026532+0.025772105204351317j),(0.07128415784642787+0.012362993493409295j),(0.016880851997684514+0.024174963633597984j),(0.06377072920436211-0.0013837702028802155j)
253,(0.0972402902032621+0.040156544648920836j),(-0.04934020992659122+0.12810407706209714j),(0.0345498561507147+0.0168143161367672j),(-0.15423957798205676+0.03545167719078775j),(0.002329701474230436-0.10522590734278708j),(-0.12726954006560726-0.0017747896432375734j),(0.25509732153687886-0.03868377160552135j),(-0.07134557247127009-0.14739720084231045j),(0.08448463924452766-0.022377365996181793j),(0.020518345102918317+0.07707883862649405j),(-0.13031909164790248-0.004421425310432458j),(-0.22531125867124657+0.11151988022159338j),(0.13673081369027645+0.003922829879780718j),(0.07728228099250944-0.22177019849771185j),(0.10156984934022517+0.10537073954446298j),(-0.12172851073676201-0.05371372420581134j),(-0.09011704967633842+0.030754779268923615j),(0.08252513573765233-0.01563988481981351j),(0.13763617933260472-0.11819959489028152j),(0.03397877208178733+0.12109687773274923j),(-0.20856195636095853+0.12005863373362283j),(-0.07261882119309578-0.05567544942553353j),(-0.018594646004945967-0.0621550665791425j),(0.061161517779401375-0.31438912340898395j),(0.19494308330549454+0.11280399196710134j)
254,(0.25827487036436125+0.022755281279486016j),(0.20463161268201063+0.000141245656472588j),(-0.04285370221823+0.07633416607407167j),(0.02281534303754101-0.11407449342796223j),(0.037453183601350706+0.06949530880921242j),(0.34189325991691893-0.09195127808044498j),(0.3501265479311781-0.07789881989214908j),(-0.08279689881137703+0.22782033758376025j),(-0.003916382369262873-0.22246722663294746j),(0.015362783647007222+0.07658063719684241j),(0.05638448841821033-0.10352365258285534j),(0.032914623651613975-0.20901219590052603j),(0.19246835992534717+0.08180249028111068j),(-0.13811099593494686-0.03637340842325039j),(0.06366947867343062+0.08321739632727848j),(0.08819533194431971+0.044098308966316224j),(0.0777136956429247+0.061168517687143556j),(-0.07203036890410802+0.01350903202756869j),(0.04923148776354262-0.03876367908777506j),(-0.006751415354740215+0.00797649559147111j),(0.21211265761091244-0.20179084683789764j),(0.08395597282753758-0.1814807630569032j),(0.07488933254120465+0.004249926930740305j),(-0.09113979133445976-0.052540416971251405j),(0.13700734252910302+0.012104727419327454j)
